timestamp,traffic_density,weather,avg_speed,is_rush_hour,is_weekend,accident_flag,weekday,month,hour_of_day,day_of_year,Congestion_Level
2019-12-24 00:30:00,0.28,Rainy,55.9,0,0,0,Tuesday,December,0,358,0
2019-12-24 00:45:00,0.63,Sunny,37.9,0,0,0,Tuesday,December,0,358,0
2019-12-24 01:00:00,1.0,Rainy,16.2,0,0,0,Tuesday,December,1,358,1
2019-12-24 01:15:00,0.67,Rainy,29.3,0,0,0,Tuesday,December,1,358,0
2019-12-24 01:30:00,0.64,Sunny,35.6,0,0,0,Tuesday,December,1,358,0
2019-12-24 01:45:00,0.77,Sunny,25.0,0,0,0,Tuesday,December,1,358,0
2019-12-24 02:00:00,0.98,Rainy,14.6,0,0,0,Tuesday,December,2,358,1
2019-12-24 02:15:00,0.89,Sunny,16.6,0,0,0,Tuesday,December,2,358,1
2019-12-24 02:30:00,0.82,Foggy,26.8,0,0,0,Tuesday,December,2,358,0
2019-12-24 02:45:00,1.0,Rainy,18.9,0,0,1,Tuesday,December,2,358,2
2019-12-24 03:00:00,1.0,Foggy,14.5,0,0,1,Tuesday,December,3,358,2
2019-12-24 03:15:00,0.98,Sunny,12.5,0,0,1,Tuesday,December,3,358,2
2019-12-24 03:30:00,1.0,Sunny,15.5,0,0,1,Tuesday,December,3,358,2
2019-12-24 03:45:00,1.0,Sunny,15.9,0,0,1,Tuesday,December,3,358,2
2019-12-24 04:00:00,1.0,Foggy,12.9,0,0,1,Tuesday,December,4,358,2
2019-12-24 04:15:00,0.65,Sunny,29.8,0,0,1,Tuesday,December,4,358,1
2019-12-24 04:30:00,0.65,Sunny,36.4,0,0,1,Tuesday,December,4,358,1
2019-12-24 04:45:00,0.56,Rainy,36.3,0,0,1,Tuesday,December,4,358,1
2019-12-24 05:00:00,1.0,Foggy,10.4,0,0,0,Tuesday,December,5,358,1
2019-12-24 05:15:00,0.93,Rainy,15.5,0,0,0,Tuesday,December,5,358,1
2019-12-24 05:30:00,0.77,Sunny,23.0,0,0,0,Tuesday,December,5,358,0
2019-12-24 05:45:00,0.27,Sunny,59.3,0,0,0,Tuesday,December,5,358,0
2019-12-24 06:00:00,0.64,Sunny,39.0,0,0,0,Tuesday,December,6,358,0
2019-12-24 06:15:00,0.38,Sunny,46.3,0,0,0,Tuesday,December,6,358,0
2019-12-24 06:30:00,0.85,Rainy,26.7,0,0,0,Tuesday,December,6,358,0
2019-12-24 06:45:00,0.31,Sunny,54.1,0,0,0,Tuesday,December,6,358,0
2019-12-24 07:00:00,0.67,Rainy,28.2,0,0,0,Tuesday,December,7,358,0
2019-12-24 07:15:00,1.0,Sunny,15.8,0,0,1,Tuesday,December,7,358,2
2019-12-24 07:30:00,0.38,Sunny,52.9,0,0,1,Tuesday,December,7,358,1
2019-12-24 07:45:00,0.92,Rainy,20.7,0,0,1,Tuesday,December,7,358,2
2019-12-24 08:00:00,1.0,Foggy,5.0,1,0,1,Tuesday,December,8,358,2
2019-12-24 08:15:00,1.0,Foggy,5.0,1,0,1,Tuesday,December,8,358,2
2019-12-24 08:30:00,1.0,Foggy,5.0,1,0,1,Tuesday,December,8,358,2
2019-12-24 08:45:00,1.0,Sunny,5.9,1,0,1,Tuesday,December,8,358,2
2019-12-24 09:00:00,1.0,Sunny,7.5,1,0,1,Tuesday,December,9,358,2
2019-12-24 09:15:00,0.92,Sunny,5.0,1,0,1,Tuesday,December,9,358,2
2019-12-24 09:30:00,0.93,Sunny,11.3,1,0,0,Tuesday,December,9,358,1
2019-12-24 09:45:00,0.91,Sunny,7.7,1,0,0,Tuesday,December,9,358,1
2019-12-24 10:00:00,0.96,Sunny,7.1,1,0,0,Tuesday,December,10,358,1
2019-12-24 10:15:00,0.99,Sunny,5.0,1,0,0,Tuesday,December,10,358,1
2019-12-24 10:30:00,0.93,Sunny,12.5,1,0,0,Tuesday,December,10,358,1
2019-12-24 10:45:00,1.0,Rainy,5.0,1,0,0,Tuesday,December,10,358,1
2019-12-24 11:00:00,1.0,Rainy,5.4,1,0,1,Tuesday,December,11,358,2
2019-12-24 11:15:00,1.0,Rainy,5.0,1,0,1,Tuesday,December,11,358,2
2019-12-24 11:30:00,1.0,Rainy,5.0,1,0,1,Tuesday,December,11,358,2
2019-12-24 11:45:00,1.0,Sunny,8.1,1,0,1,Tuesday,December,11,358,2
2019-12-24 12:00:00,0.97,Foggy,21.2,0,0,1,Tuesday,December,12,358,2
2019-12-24 12:15:00,1.0,Rainy,18.6,0,0,1,Tuesday,December,12,358,2
2019-12-24 12:30:00,0.3,Rainy,51.8,0,0,1,Tuesday,December,12,358,1
2019-12-24 12:45:00,0.87,Rainy,18.0,0,0,1,Tuesday,December,12,358,2
2019-12-24 13:00:00,0.97,Rainy,14.8,0,0,1,Tuesday,December,13,358,2
2019-12-24 13:15:00,0.13,Rainy,60.0,0,0,0,Tuesday,December,13,358,0
2019-12-24 13:30:00,0.6,Sunny,37.1,0,0,0,Tuesday,December,13,358,0
2019-12-24 13:45:00,0.69,Sunny,34.2,0,0,0,Tuesday,December,13,358,0
2019-12-24 14:00:00,0.69,Rainy,28.1,0,0,0,Tuesday,December,14,358,0
2019-12-24 14:15:00,1.0,Sunny,11.5,0,0,1,Tuesday,December,14,358,2
2019-12-24 14:30:00,1.0,Sunny,16.0,0,0,1,Tuesday,December,14,358,2
2019-12-24 14:45:00,1.0,Rainy,14.4,0,0,1,Tuesday,December,14,358,2
2019-12-24 15:00:00,1.0,Sunny,17.9,0,0,1,Tuesday,December,15,358,2
2019-12-24 15:15:00,0.66,Sunny,31.4,0,0,1,Tuesday,December,15,358,1
2019-12-24 15:30:00,1.0,Foggy,12.6,0,0,1,Tuesday,December,15,358,2
2019-12-24 15:45:00,1.0,Rainy,14.6,0,0,1,Tuesday,December,15,358,2
2019-12-24 16:00:00,0.51,Sunny,45.9,0,0,1,Tuesday,December,16,358,1
2019-12-24 16:15:00,0.51,Sunny,41.0,0,0,1,Tuesday,December,16,358,1
2019-12-24 16:30:00,0.92,Foggy,15.5,0,0,0,Tuesday,December,16,358,1
2019-12-24 16:45:00,1.0,Rainy,11.3,0,0,1,Tuesday,December,16,358,2
2019-12-24 17:00:00,1.0,Sunny,5.0,1,0,1,Tuesday,December,17,358,2
2019-12-24 17:15:00,1.0,Sunny,6.1,1,0,1,Tuesday,December,17,358,2
2019-12-24 17:30:00,1.0,Sunny,5.0,1,0,1,Tuesday,December,17,358,2
2019-12-24 17:45:00,1.0,Sunny,7.9,1,0,1,Tuesday,December,17,358,2
2019-12-24 18:00:00,1.0,Sunny,5.0,1,0,1,Tuesday,December,18,358,2
2019-12-24 18:15:00,1.0,Foggy,5.0,1,0,1,Tuesday,December,18,358,2
2019-12-24 18:30:00,1.0,Sunny,6.6,1,0,1,Tuesday,December,18,358,2
2019-12-24 18:45:00,0.91,Sunny,12.9,1,0,1,Tuesday,December,18,358,2
2019-12-24 19:00:00,0.91,Sunny,8.0,1,0,0,Tuesday,December,19,358,1
2019-12-24 19:15:00,0.93,Sunny,9.9,1,0,0,Tuesday,December,19,358,1
2019-12-24 19:30:00,0.91,Sunny,12.4,1,0,0,Tuesday,December,19,358,1
2019-12-24 19:45:00,0.98,Sunny,6.0,1,0,0,Tuesday,December,19,358,1
2019-12-24 20:00:00,0.89,Sunny,9.5,1,0,0,Tuesday,December,20,358,1
2019-12-24 20:15:00,0.96,Sunny,9.9,1,0,0,Tuesday,December,20,358,1
2019-12-24 20:30:00,1.0,Rainy,5.0,1,0,0,Tuesday,December,20,358,1
2019-12-24 20:45:00,0.98,Sunny,8.5,1,0,0,Tuesday,December,20,358,1
2019-12-24 21:00:00,1.0,Sunny,18.6,0,0,1,Tuesday,December,21,358,2
2019-12-24 21:15:00,0.89,Sunny,16.8,0,0,1,Tuesday,December,21,358,2
2019-12-24 21:30:00,0.22,Sunny,57.7,0,0,1,Tuesday,December,21,358,0
2019-12-24 21:45:00,0.9,Sunny,16.4,0,0,1,Tuesday,December,21,358,2
2019-12-24 22:00:00,1.0,Rainy,18.4,0,0,1,Tuesday,December,22,358,2
2019-12-24 22:15:00,0.59,Sunny,42.0,0,0,1,Tuesday,December,22,358,1
2019-12-24 22:30:00,0.85,Sunny,18.9,0,0,1,Tuesday,December,22,358,2
2019-12-24 22:45:00,0.28,Sunny,53.2,0,0,1,Tuesday,December,22,358,1
2019-12-24 23:00:00,0.84,Sunny,21.8,0,0,1,Tuesday,December,23,358,2
2019-12-24 23:15:00,0.7,Sunny,26.8,0,0,0,Tuesday,December,23,358,0
2019-12-24 23:30:00,0.44,Sunny,48.4,0,0,0,Tuesday,December,23,358,0
2019-12-24 23:45:00,0.64,Sunny,39.7,0,0,0,Tuesday,December,23,358,0
2019-12-25 00:00:00,0.81,Sunny,25.1,0,0,0,Wednesday,December,0,359,0
2019-12-25 00:15:00,0.89,Sunny,20.7,0,0,0,Wednesday,December,0,359,0
2019-12-25 00:30:00,0.52,Foggy,45.1,0,0,0,Wednesday,December,0,359,0
2019-12-25 00:45:00,1.0,Foggy,12.2,0,0,1,Wednesday,December,0,359,2
2019-12-25 01:00:00,1.0,Sunny,10.0,0,0,1,Wednesday,December,1,359,2
2019-12-25 01:15:00,1.0,Rainy,16.3,0,0,1,Wednesday,December,1,359,2
2019-12-25 01:30:00,1.0,Sunny,11.1,0,0,1,Wednesday,December,1,359,2
2019-12-25 01:45:00,0.54,Sunny,36.0,0,0,1,Wednesday,December,1,359,1
2019-12-25 02:00:00,0.77,Sunny,23.8,0,0,1,Wednesday,December,2,359,2
2019-12-25 02:15:00,0.32,Sunny,50.8,0,0,1,Wednesday,December,2,359,1
2019-12-25 02:30:00,0.92,Rainy,16.8,0,0,1,Wednesday,December,2,359,2
2019-12-25 02:45:00,0.66,Sunny,33.0,0,0,1,Wednesday,December,2,359,1
2019-12-25 03:00:00,0.48,Sunny,42.4,0,0,0,Wednesday,December,3,359,0
2019-12-25 03:15:00,0.88,Sunny,25.3,0,0,0,Wednesday,December,3,359,0
2019-12-25 03:30:00,0.63,Sunny,35.4,0,0,0,Wednesday,December,3,359,0
2019-12-25 03:45:00,1.0,Rainy,14.3,0,0,1,Wednesday,December,3,359,2
2019-12-25 04:00:00,0.41,Sunny,48.9,0,0,1,Wednesday,December,4,359,1
2019-12-25 04:15:00,0.66,Rainy,30.0,0,0,1,Wednesday,December,4,359,1
2019-12-25 04:30:00,1.0,Rainy,13.5,0,0,1,Wednesday,December,4,359,2
2019-12-25 04:45:00,0.53,Sunny,38.7,0,0,1,Wednesday,December,4,359,1
2019-12-25 05:00:00,0.6,Sunny,35.9,0,0,1,Wednesday,December,5,359,1
2019-12-25 05:15:00,0.66,Sunny,30.0,0,0,1,Wednesday,December,5,359,1
2019-12-25 05:30:00,0.67,Sunny,34.9,0,0,1,Wednesday,December,5,359,1
2019-12-25 05:45:00,0.77,Sunny,25.9,0,0,1,Wednesday,December,5,359,2
2019-12-25 06:00:00,0.2,Sunny,56.6,0,0,1,Wednesday,December,6,359,0
2019-12-25 06:15:00,1.0,Sunny,14.0,0,0,1,Wednesday,December,6,359,2
2019-12-25 06:30:00,1.0,Rainy,14.2,0,0,1,Wednesday,December,6,359,2
2019-12-25 06:45:00,0.97,Sunny,21.1,0,0,1,Wednesday,December,6,359,2
2019-12-25 07:00:00,0.62,Sunny,36.5,0,0,1,Wednesday,December,7,359,1
2019-12-25 07:15:00,1.0,Rainy,13.2,0,0,1,Wednesday,December,7,359,2
2019-12-25 07:30:00,0.26,Sunny,54.0,0,0,1,Wednesday,December,7,359,0
2019-12-25 07:45:00,0.44,Sunny,46.7,0,0,1,Wednesday,December,7,359,1
2019-12-25 08:00:00,1.0,Rainy,5.0,1,0,1,Wednesday,December,8,359,2
2019-12-25 08:15:00,0.92,Rainy,11.8,1,0,0,Wednesday,December,8,359,1
2019-12-25 08:30:00,0.97,Sunny,5.0,1,0,0,Wednesday,December,8,359,1
2019-12-25 08:45:00,0.97,Sunny,9.7,1,0,0,Wednesday,December,8,359,1
2019-12-25 09:00:00,0.96,Sunny,5.0,1,0,0,Wednesday,December,9,359,1
2019-12-25 09:15:00,1.0,Sunny,5.7,1,0,1,Wednesday,December,9,359,2
2019-12-25 09:30:00,1.0,Sunny,5.0,1,0,1,Wednesday,December,9,359,2
2019-12-25 09:45:00,1.0,Rainy,5.0,1,0,1,Wednesday,December,9,359,2
2019-12-25 10:00:00,1.0,Sunny,9.9,1,0,1,Wednesday,December,10,359,2
2019-12-25 10:15:00,1.0,Sunny,5.0,1,0,1,Wednesday,December,10,359,2
2019-12-25 10:30:00,1.0,Sunny,5.0,1,0,1,Wednesday,December,10,359,2
2019-12-25 10:45:00,0.88,Sunny,13.7,1,0,1,Wednesday,December,10,359,2
2019-12-25 11:00:00,1.0,Sunny,8.4,1,0,1,Wednesday,December,11,359,2
2019-12-25 11:15:00,0.93,Sunny,5.8,1,0,1,Wednesday,December,11,359,2
2019-12-25 11:30:00,1.0,Rainy,5.0,1,0,0,Wednesday,December,11,359,1
2019-12-25 11:45:00,0.97,Sunny,5.0,1,0,0,Wednesday,December,11,359,1
2019-12-25 12:00:00,0.43,Sunny,48.8,0,0,0,Wednesday,December,12,359,0
2019-12-25 12:15:00,0.77,Sunny,29.7,0,0,0,Wednesday,December,12,359,0
2019-12-25 12:30:00,0.7,Sunny,29.2,0,0,0,Wednesday,December,12,359,0
2019-12-25 12:45:00,0.85,Sunny,20.2,0,0,1,Wednesday,December,12,359,2
2019-12-25 13:00:00,1.0,Sunny,15.4,0,0,1,Wednesday,December,13,359,2
2019-12-25 13:15:00,1.0,Sunny,19.1,0,0,1,Wednesday,December,13,359,2
2019-12-25 13:30:00,0.86,Rainy,18.3,0,0,1,Wednesday,December,13,359,2
2019-12-25 13:45:00,0.81,Rainy,29.6,0,0,1,Wednesday,December,13,359,1
2019-12-25 14:00:00,0.23,Sunny,54.8,0,0,1,Wednesday,December,14,359,0
2019-12-25 14:15:00,1.0,Foggy,14.0,0,0,1,Wednesday,December,14,359,2
2019-12-25 14:30:00,0.6,Sunny,32.4,0,0,1,Wednesday,December,14,359,1
2019-12-25 14:45:00,0.65,Sunny,31.6,0,0,1,Wednesday,December,14,359,1
2019-12-25 15:00:00,1.0,Sunny,17.7,0,0,1,Wednesday,December,15,359,2
2019-12-25 15:15:00,1.0,Foggy,15.5,0,0,1,Wednesday,December,15,359,2
2019-12-25 15:30:00,0.77,Sunny,29.8,0,0,1,Wednesday,December,15,359,1
2019-12-25 15:45:00,1.0,Foggy,18.0,0,0,1,Wednesday,December,15,359,2
2019-12-25 16:00:00,1.0,Rainy,15.1,0,0,1,Wednesday,December,16,359,2
2019-12-25 16:15:00,0.67,Sunny,37.3,0,0,1,Wednesday,December,16,359,1
2019-12-25 16:30:00,0.75,Sunny,29.6,0,0,1,Wednesday,December,16,359,1
2019-12-25 16:45:00,0.59,Sunny,36.3,0,0,1,Wednesday,December,16,359,1
2019-12-25 17:00:00,0.9,Sunny,13.5,1,0,1,Wednesday,December,17,359,2
2019-12-25 17:15:00,1.0,Foggy,5.0,1,0,0,Wednesday,December,17,359,1
2019-12-25 17:30:00,0.98,Sunny,5.0,1,0,0,Wednesday,December,17,359,1
2019-12-25 17:45:00,1.0,Rainy,5.5,1,0,0,Wednesday,December,17,359,1
2019-12-25 18:00:00,0.9,Sunny,12.8,1,0,0,Wednesday,December,18,359,1
2019-12-25 18:15:00,1.0,Foggy,7.6,1,0,0,Wednesday,December,18,359,1
2019-12-25 18:30:00,1.0,Rainy,9.1,1,0,0,Wednesday,December,18,359,1
2019-12-25 18:45:00,0.75,Sunny,15.4,1,0,0,Wednesday,December,18,359,0
2019-12-25 19:00:00,0.83,Sunny,11.4,1,0,0,Wednesday,December,19,359,1
2019-12-25 19:15:00,0.97,Sunny,9.1,1,0,0,Wednesday,December,19,359,1
2019-12-25 19:30:00,0.93,Sunny,5.6,1,0,0,Wednesday,December,19,359,1
2019-12-25 19:45:00,0.91,Sunny,10.4,1,0,0,Wednesday,December,19,359,1
2019-12-25 20:00:00,0.94,Sunny,9.9,1,0,0,Wednesday,December,20,359,1
2019-12-25 20:15:00,0.89,Sunny,14.0,1,0,0,Wednesday,December,20,359,1
2019-12-25 20:30:00,1.0,Rainy,8.4,1,0,0,Wednesday,December,20,359,1
2019-12-25 20:45:00,1.0,Foggy,5.0,1,0,0,Wednesday,December,20,359,1
2019-12-25 21:00:00,0.99,Foggy,11.3,0,0,0,Wednesday,December,21,359,1
2019-12-25 21:15:00,0.37,Sunny,49.4,0,0,0,Wednesday,December,21,359,0
2019-12-25 21:30:00,0.69,Sunny,34.2,0,0,0,Wednesday,December,21,359,0
2019-12-25 21:45:00,0.74,Sunny,32.6,0,0,0,Wednesday,December,21,359,0
2019-12-25 22:00:00,0.98,Foggy,11.5,0,0,0,Wednesday,December,22,359,1
2019-12-25 22:15:00,0.21,Sunny,60.0,0,0,0,Wednesday,December,22,359,0
2019-12-25 22:30:00,0.53,Sunny,44.3,0,0,0,Wednesday,December,22,359,0
2019-12-25 22:45:00,0.66,Sunny,32.2,0,0,0,Wednesday,December,22,359,0
2019-12-25 23:00:00,0.57,Sunny,38.4,0,0,0,Wednesday,December,23,359,0
2019-12-25 23:15:00,0.88,Sunny,18.5,0,0,0,Wednesday,December,23,359,0
2019-12-25 23:30:00,0.32,Sunny,50.0,0,0,0,Wednesday,December,23,359,0
2019-12-25 23:45:00,0.7,Rainy,32.4,0,0,0,Wednesday,December,23,359,0
2019-12-26 00:00:00,0.77,Sunny,30.1,0,0,1,Thursday,December,0,360,1
2019-12-26 00:15:00,1.0,Sunny,17.7,0,0,1,Thursday,December,0,360,2
2019-12-26 00:30:00,0.31,Sunny,50.8,0,0,1,Thursday,December,0,360,1
2019-12-26 00:45:00,0.85,Sunny,26.4,0,0,1,Thursday,December,0,360,2
2019-12-26 01:00:00,0.75,Sunny,29.7,0,0,1,Thursday,December,1,360,1
2019-12-26 01:15:00,0.26,Foggy,60.0,0,0,1,Thursday,December,1,360,0
2019-12-26 01:30:00,1.0,Sunny,18.6,0,0,1,Thursday,December,1,360,2
2019-12-26 01:45:00,0.7,Sunny,32.8,0,0,1,Thursday,December,1,360,1
2019-12-26 02:00:00,0.88,Sunny,24.7,0,0,1,Thursday,December,2,360,2
2019-12-26 02:15:00,0.77,Sunny,24.4,0,0,0,Thursday,December,2,360,0
2019-12-26 02:30:00,0.43,Sunny,48.4,0,0,0,Thursday,December,2,360,0
2019-12-26 02:45:00,0.23,Sunny,57.3,0,0,0,Thursday,December,2,360,0
2019-12-26 03:00:00,0.9,Rainy,20.9,0,0,0,Thursday,December,3,360,0
2019-12-26 03:15:00,0.43,Sunny,42.8,0,0,0,Thursday,December,3,360,0
2019-12-26 03:30:00,1.0,Sunny,11.2,0,0,1,Thursday,December,3,360,2
2019-12-26 03:45:00,0.49,Sunny,43.7,0,0,1,Thursday,December,3,360,1
2019-12-26 04:00:00,0.81,Sunny,25.7,0,0,1,Thursday,December,4,360,2
2019-12-26 04:15:00,1.0,Rainy,17.0,0,0,1,Thursday,December,4,360,2
2019-12-26 04:30:00,0.81,Sunny,25.4,0,0,1,Thursday,December,4,360,2
2019-12-26 04:45:00,0.67,Rainy,35.3,0,0,1,Thursday,December,4,360,1
2019-12-26 05:00:00,0.59,Sunny,35.9,0,0,1,Thursday,December,5,360,1
2019-12-26 05:15:00,0.87,Sunny,17.5,0,0,1,Thursday,December,5,360,2
2019-12-26 05:30:00,0.89,Sunny,21.6,0,0,1,Thursday,December,5,360,2
2019-12-26 05:45:00,0.48,Rainy,45.0,0,0,0,Thursday,December,5,360,0
2019-12-26 06:00:00,0.85,Sunny,22.8,0,0,0,Thursday,December,6,360,0
2019-12-26 06:15:00,0.26,Sunny,59.6,0,0,0,Thursday,December,6,360,0
2019-12-26 06:30:00,0.84,Sunny,23.5,0,0,0,Thursday,December,6,360,0
2019-12-26 06:45:00,0.64,Sunny,31.3,0,0,0,Thursday,December,6,360,0
2019-12-26 07:00:00,0.33,Rainy,53.1,0,0,0,Thursday,December,7,360,0
2019-12-26 07:15:00,0.45,Sunny,41.0,0,0,0,Thursday,December,7,360,0
2019-12-26 07:30:00,0.87,Sunny,24.6,0,0,1,Thursday,December,7,360,2
2019-12-26 07:45:00,0.87,Sunny,17.8,0,0,1,Thursday,December,7,360,2
2019-12-26 08:00:00,1.0,Sunny,8.3,1,0,1,Thursday,December,8,360,2
2019-12-26 08:15:00,1.0,Sunny,9.6,1,0,1,Thursday,December,8,360,2
2019-12-26 08:30:00,1.0,Sunny,8.4,1,0,1,Thursday,December,8,360,2
2019-12-26 08:45:00,1.0,Sunny,9.7,1,0,1,Thursday,December,8,360,2
2019-12-26 09:00:00,1.0,Sunny,5.0,1,0,1,Thursday,December,9,360,2
2019-12-26 09:15:00,1.0,Sunny,5.0,1,0,1,Thursday,December,9,360,2
2019-12-26 09:30:00,0.98,Sunny,5.0,1,0,1,Thursday,December,9,360,2
2019-12-26 09:45:00,0.96,Sunny,11.7,1,0,0,Thursday,December,9,360,1
2019-12-26 10:00:00,1.0,Sunny,7.6,1,0,0,Thursday,December,10,360,1
2019-12-26 10:15:00,0.95,Sunny,6.0,1,0,0,Thursday,December,10,360,1
2019-12-26 10:30:00,0.77,Sunny,17.8,1,0,0,Thursday,December,10,360,0
2019-12-26 10:45:00,1.0,Foggy,5.0,1,0,0,Thursday,December,10,360,1
2019-12-26 11:00:00,0.98,Sunny,8.6,1,0,0,Thursday,December,11,360,1
2019-12-26 11:15:00,1.0,Rainy,5.0,1,0,0,Thursday,December,11,360,1
2019-12-26 11:30:00,1.0,Sunny,5.0,1,0,1,Thursday,December,11,360,2
2019-12-26 11:45:00,1.0,Sunny,7.8,1,0,1,Thursday,December,11,360,2
2019-12-26 12:00:00,1.0,Sunny,14.9,0,0,1,Thursday,December,12,360,2
2019-12-26 12:15:00,0.51,Rainy,39.6,0,0,1,Thursday,December,12,360,1
2019-12-26 12:30:00,0.67,Sunny,36.7,0,0,1,Thursday,December,12,360,1
2019-12-26 12:45:00,0.76,Rainy,29.7,0,0,1,Thursday,December,12,360,1
2019-12-26 13:00:00,1.0,Sunny,10.9,0,0,1,Thursday,December,13,360,2
2019-12-26 13:15:00,0.13,Sunny,60.0,0,0,1,Thursday,December,13,360,0
2019-12-26 13:30:00,0.54,Sunny,42.5,0,0,1,Thursday,December,13,360,1
2019-12-26 13:45:00,1.0,Rainy,18.3,0,0,0,Thursday,December,13,360,1
2019-12-26 14:00:00,0.42,Foggy,46.4,0,0,0,Thursday,December,14,360,0
2019-12-26 14:15:00,0.7,Sunny,34.6,0,0,0,Thursday,December,14,360,0
2019-12-26 14:30:00,1.0,Sunny,18.6,0,0,1,Thursday,December,14,360,2
2019-12-26 14:45:00,1.0,Sunny,10.9,0,0,1,Thursday,December,14,360,2
2019-12-26 15:00:00,1.0,Sunny,18.4,0,0,1,Thursday,December,15,360,2
2019-12-26 15:15:00,1.0,Sunny,16.5,0,0,1,Thursday,December,15,360,2
2019-12-26 15:30:00,0.79,Sunny,23.1,0,0,1,Thursday,December,15,360,2
2019-12-26 15:45:00,0.81,Sunny,28.9,0,0,1,Thursday,December,15,360,2
2019-12-26 16:00:00,1.0,Rainy,13.4,0,0,1,Thursday,December,16,360,2
2019-12-26 16:15:00,0.23,Foggy,54.4,0,0,1,Thursday,December,16,360,0
2019-12-26 16:30:00,0.23,Sunny,54.6,0,0,1,Thursday,December,16,360,0
2019-12-26 16:45:00,0.37,Sunny,49.6,0,0,0,Thursday,December,16,360,0
2019-12-26 17:00:00,1.0,Rainy,5.0,1,0,0,Thursday,December,17,360,1
2019-12-26 17:15:00,0.99,Sunny,5.0,1,0,0,Thursday,December,17,360,1
2019-12-26 17:30:00,1.0,Rainy,5.0,1,0,0,Thursday,December,17,360,1
2019-12-26 17:45:00,0.92,Sunny,12.7,1,0,0,Thursday,December,17,360,1
2019-12-26 18:00:00,0.96,Sunny,10.5,1,0,0,Thursday,December,18,360,1
2019-12-26 18:15:00,0.86,Sunny,11.9,1,0,0,Thursday,December,18,360,1
2019-12-26 18:30:00,1.0,Rainy,8.2,1,0,0,Thursday,December,18,360,1
2019-12-26 18:45:00,1.0,Sunny,5.0,1,0,0,Thursday,December,18,360,1
2019-12-26 19:00:00,0.93,Sunny,10.5,1,0,0,Thursday,December,19,360,1
2019-12-26 19:15:00,0.94,Sunny,5.0,1,0,0,Thursday,December,19,360,1
2019-12-26 19:30:00,0.93,Sunny,5.0,1,0,0,Thursday,December,19,360,1
2019-12-26 19:45:00,0.93,Sunny,10.6,1,0,0,Thursday,December,19,360,1
2019-12-26 20:00:00,1.0,Rainy,5.8,1,0,0,Thursday,December,20,360,1
2019-12-26 20:15:00,0.92,Sunny,5.9,1,0,0,Thursday,December,20,360,1
2019-12-26 20:30:00,1.0,Rainy,8.4,1,0,0,Thursday,December,20,360,1
2019-12-26 20:45:00,0.93,Sunny,5.6,1,0,0,Thursday,December,20,360,1
2019-12-26 21:00:00,0.51,Sunny,45.2,0,0,0,Thursday,December,21,360,0
2019-12-26 21:15:00,0.2,Sunny,60.0,0,0,0,Thursday,December,21,360,0
2019-12-26 21:30:00,0.53,Rainy,38.0,0,0,0,Thursday,December,21,360,0
2019-12-26 21:45:00,0.58,Sunny,39.6,0,0,0,Thursday,December,21,360,0
2019-12-26 22:00:00,0.47,Sunny,43.5,0,0,0,Thursday,December,22,360,0
2019-12-26 22:15:00,0.28,Rainy,51.3,0,0,0,Thursday,December,22,360,0
2019-12-26 22:30:00,0.79,Rainy,31.0,0,0,0,Thursday,December,22,360,0
2019-12-26 22:45:00,0.2,Foggy,58.7,0,0,0,Thursday,December,22,360,0
2019-12-26 23:00:00,0.64,Foggy,35.5,0,0,0,Thursday,December,23,360,0
2019-12-26 23:15:00,0.9,Sunny,21.6,0,0,1,Thursday,December,23,360,2
2019-12-26 23:30:00,1.0,Sunny,18.3,0,0,1,Thursday,December,23,360,2
2019-12-26 23:45:00,0.99,Sunny,19.3,0,0,1,Thursday,December,23,360,2
2019-12-27 00:00:00,1.0,Rainy,17.6,0,0,1,Friday,December,0,361,2
2019-12-27 00:15:00,0.72,Sunny,34.6,0,0,1,Friday,December,0,361,1
2019-12-27 00:30:00,1.0,Rainy,17.3,0,0,1,Friday,December,0,361,2
2019-12-27 00:45:00,0.77,Sunny,27.5,0,0,1,Friday,December,0,361,2
2019-12-27 01:00:00,0.68,Sunny,31.1,0,0,1,Friday,December,1,361,1
2019-12-27 01:15:00,0.93,Foggy,18.1,0,0,1,Friday,December,1,361,2
2019-12-27 01:30:00,0.55,Rainy,39.4,0,0,0,Friday,December,1,361,0
2019-12-27 01:45:00,0.64,Rainy,30.9,0,0,0,Friday,December,1,361,0
2019-12-27 02:00:00,0.14,Rainy,57.4,0,0,0,Friday,December,2,361,0
2019-12-27 02:15:00,0.59,Sunny,32.8,0,0,0,Friday,December,2,361,0
2019-12-27 02:30:00,1.0,Rainy,10.1,0,0,0,Friday,December,2,361,1
2019-12-27 02:45:00,0.49,Rainy,39.8,0,0,0,Friday,December,2,361,0
2019-12-27 03:00:00,1.0,Sunny,17.2,0,0,1,Friday,December,3,361,2
2019-12-27 03:15:00,1.0,Rainy,18.5,0,0,1,Friday,December,3,361,2
2019-12-27 03:30:00,0.56,Sunny,39.1,0,0,1,Friday,December,3,361,1
2019-12-27 03:45:00,1.0,Sunny,18.2,0,0,1,Friday,December,3,361,2
2019-12-27 04:00:00,1.0,Rainy,11.1,0,0,1,Friday,December,4,361,2
2019-12-27 04:15:00,0.61,Sunny,37.6,0,0,1,Friday,December,4,361,1
2019-12-27 04:30:00,0.24,Sunny,56.3,0,0,1,Friday,December,4,361,0
